x0,x1,Duration
1.2288,0.2608,14.5420
1.0710,0.6685,14.4118
0.2330,0.2186,14.9292
-0.8441,-1.2040,16.1596
3.3382,1.3728,12.2035
3.1453,3.3342,8.9178
1.9818,-0.7878,14.7426
-2.2797,0.1090,16.0070
0.2491,-2.2805,15.8922
0.8881,0.7928,14.4365
-3.5230,0.1369,16.5213
0.5570,0.1670,14.8317
-1.3548,1.3235,15.0774
-0.1287,-0.3101,15.2590
-2.0425,-1.9034,18.4556
-1.0397,-2.1541,17.2286
1.0454,1.3558,14.0427
-1.4259,-1.5318,17.0503
-1.8518,-0.1045,15.9688
-0.2011,0.9918,14.8168
2.3472,-2.3411,15.0371
-0.1668,-0.0464,15.1710
-0.5899,2.8623,14.4529
-2.1364,1.9418,15.0843
-2.1682,-1.7269,18.3473
-1.8845,-0.9017,16.7863
2.5175,2.3895,11.4612
-2.4142,-0.6499,16.9238
-1.3612,-1.1044,16.5246
1.5153,1.1726,13.8513
1.0691,0.9905,14.2419
-1.3058,-0.4865,15.9493
-0.0825,-0.3381,15.2514
-1.4817,-0.9032,16.4338
1.4607,-1.3441,15.0359
-1.3372,-0.9394,16.3473
-1.6628,1.7487,15.0379
1.1261,-0.9012,15.0087
0.4019,-1.1998,15.3725
-1.7559,0.0732,15.7873
0.2717,3.1404,13.7402
-0.1826,-1.0805,15.6250
-0.4133,0.5569,15.0380
1.5339,0.1618,14.4706
1.0887,-1.3321,15.1445
2.8042,-1.0217,14.6586
0.9529,0.5323,14.5298
0.9123,0.0614,14.7446
-1.0868,-0.1119,15.5877
0.6447,1.0323,14.4415
-2.6612,2.1953,15.1052
0.1996,-0.3734,15.1541
-0.0627,-1.2251,15.6245
0.8035,-1.3170,15.2421
1.5621,-0.0438,14.5595
0.5692,-1.4482,15.3826
-0.9458,-0.9989,16.0857
-1.6375,-1.6683,17.4898
-1.0373,1.4590,14.9531
-1.0502,1.1776,15.0371
-0.6323,-0.9469,15.8294
-1.6281,-1.1136,16.7893
-2.6122,1.1620,15.4260
-0.7434,0.7487,15.0820
-2.7909,-1.6851,19.2125
-1.0995,0.2598,15.4012
-0.5820,-1.4742,16.1353
-0.9438,1.9927,14.7932
-1.0128,1.4785,14.9408
0.1933,-0.7926,15.3132
-0.3732,-3.0473,16.9890
-1.5147,0.9534,15.2427
0.9530,0.8056,14.3991
2.4678,1.5537,12.6904
0.5520,-1.7294,15.4865
2.2850,0.2782,14.0915
-0.2734,-0.4539,15.3806
1.7024,-0.0103,14.4939
-0.4894,0.1846,15.2026
-1.0535,1.5866,14.9243
0.1069,-2.0364,15.8941
-0.3950,1.5176,14.7226
1.5815,-0.6397,14.7942
0.4947,0.2457,14.8251
-0.3015,0.3902,15.0582
-0.0936,-0.8067,15.4510
-1.9059,1.1725,15.2627
0.1428,-0.9863,15.4121
0.9890,-0.4136,14.8934
1.0076,0.5247,14.5099
-0.3609,1.2609,14.7886
0.5697,1.1438,14.4282
2.9448,0.2831,13.8075
-2.9645,0.0641,16.3752
0.9106,0.4328,14.5919
-0.2372,-0.1608,15.2430
-0.6074,0.7511,15.0366
0.6275,1.8031,14.0729
-0.5273,0.5251,15.0884
-1.3897,-0.7643,16.2319
1.0748,1.4908,13.9384
2.0026,1.7973,12.8622
0.1461,0.7747,14.7611
-0.4609,-0.3428,15.4152
-1.0300,0.8152,15.1498
-1.2026,2.0764,14.8537
-1.2033,-0.7444,16.0790
-1.2958,0.6687,15.2892
-0.4120,0.8461,14.9394
1.1918,-0.5298,14.8697
1.7488,1.1530,13.7051
0.0288,0.7897,14.8004
-0.1967,-1.2547,15.7207
0.3716,-0.3617,15.0861
-3.7056,-2.2213,22.0730
0.2295,0.9970,14.6454
-1.6508,-0.2251,15.9541
-1.5593,0.7456,15.3396
1.8103,0.1708,14.3573
-0.9802,0.8886,15.1090
0.2817,0.9972,14.6230
-0.3956,-0.9321,15.6738
2.6650,-0.8416,14.6126
0.9790,1.8556,13.7763
0.6867,0.4562,14.6715
0.1908,-0.1258,15.0676
-0.7194,-1.7530,16.4709
-2.2555,-0.2693,16.3544
-0.5932,1.1199,14.9130
-1.3593,0.7373,15.2813
0.4443,-0.3939,15.0711
0.1080,0.9180,14.7242
-0.3235,0.3774,15.0705
0.8818,1.4860,14.0737
0.1658,-1.8523,15.7670
-1.0766,0.0435,15.4991
-0.1934,-0.0166,15.1696
-0.2062,-2.0399,16.1620
1.9874,-2.4190,15.1179
0.8306,1.7389,13.9631
-3.7032,-0.6431,17.8698
1.1781,-0.0609,14.7000
-0.3754,0.0069,15.2299
0.6912,-0.2860,14.9478
1.2002,-0.8300,14.9646
0.1911,-0.4434,15.1830
-1.7955,2.0550,14.9988
-0.4696,-1.1733,15.8567
-0.4261,-0.3827,15.4177
1.4155,0.7273,14.2100
-0.4639,0.6014,15.0398
0.8981,0.5829,14.5302
-0.7696,-2.7097,17.3494
-1.5168,3.2468,14.7630
-0.5007,1.1347,14.8774
2.5004,0.9438,13.3833
-2.1355,0.6545,15.5652
-0.6294,-0.4285,15.5364
1.6278,-0.3731,14.6807
-0.0810,1.3204,14.6594
-0.9026,0.9288,15.0717
0.1217,-0.5719,15.2589
-1.5986,0.8843,15.2933
1.3953,-0.6850,14.8618
-0.5533,-0.7106,15.6453
-0.3782,0.1865,15.1609
-0.1516,0.4140,14.9968
0.0493,0.2919,14.9687
-0.4842,-0.3130,15.4120
-0.7092,2.9375,14.4978
-1.2472,-1.9504,17.3010
-0.6412,0.5821,15.1067
-0.9387,1.7906,14.8391
0.8792,-2.2912,15.4886
2.0271,1.3542,13.3088
-0.1954,0.1326,15.1142
0.7929,-1.3272,15.2493
-0.3622,-0.3922,15.3931
2.0631,0.6658,13.9052
0.2872,2.1703,14.1347
0.5015,0.9779,14.5333
-1.1331,0.2517,15.4180
-0.6673,1.1258,14.9355
-0.0872,0.1002,15.0867
-0.6483,2.7955,14.4974
2.4903,-0.1560,14.3054
1.9125,0.0024,14.4118
-0.8175,0.0454,15.3893
-1.3599,-0.5701,16.0483
-0.2272,0.4440,15.0129
0.1057,-0.2378,15.1398
-0.8442,0.2443,15.3108
2.6817,0.0859,14.0744
-2.3019,3.0437,14.9439
-1.4312,-1.9300,17.5398
0.6348,-1.6841,15.4298
0.8084,-0.1001,14.8417
-0.2991,2.3356,14.4352
3.2291,1.2979,12.4034
2.0748,-1.8471,15.0050
2.5114,-1.1676,14.7602
-1.2186,0.5402,15.3178
1.1635,-2.5786,15.4181
0.0180,1.4618,14.5666
0.3480,3.6773,13.4644
1.5006,-0.4421,14.7457
-0.9209,0.1955,15.3618
-1.6428,-0.2943,16.0044
0.9762,-0.3944,14.8909
-0.1553,1.5630,14.6095
0.5875,0.2696,14.7822
-0.7259,1.1721,14.9403
-0.5160,2.4265,14.5203
2.4341,-0.2483,14.3776
0.5453,-0.7241,15.1482
3.3108,1.7877,11.5154
-1.5201,1.5899,15.0449
0.2466,1.4003,14.4808
1.9460,-0.4033,14.5996
0.1245,-0.8799,15.3780
0.5001,-1.6288,15.4784
2.1162,-0.6396,14.6533
-0.8275,-0.4920,15.6739
1.3417,-1.1337,15.0127
0.1599,-0.2859,15.1371
0.3634,-0.8127,15.2494
2.5630,-0.2017,14.3107
1.2805,-0.7051,14.9015
0.4748,1.8010,14.1767
-1.3328,-2.2509,17.7883
1.0942,0.8189,14.3224
-0.5074,1.3637,14.8102
-3.0414,0.7590,15.7637
-3.0755,-1.5460,19.2927
-1.8735,-0.6608,16.5040
0.8330,1.8875,13.8737
-0.2778,0.6135,14.9715
0.7862,-0.4202,14.9620
-0.3865,-0.0500,15.2572
-1.1481,0.5688,15.2819
-1.7061,-0.7734,16.4892
0.2933,1.2465,14.5197
-0.0376,0.2950,14.9986
0.4769,-0.7496,15.1825
-0.4829,0.5536,15.0630
-0.4651,-1.8382,16.2792
-0.0665,0.5643,14.9140
2.0122,0.3684,14.1492
0.9258,0.4623,14.5727
-0.0290,-1.6621,15.8140
-0.1390,-0.1275,15.1915
-0.1381,0.9016,14.8239
0.4919,-0.8693,15.2180
-1.8886,1.3588,15.1945
-1.6722,-1.8374,17.7719
0.6827,-0.9156,15.1613
-1.6264,0.9949,15.2578
0.9060,-2.8321,15.6130
-0.3936,0.8218,14.9411
0.5504,-2.0065,15.5825
-1.3285,0.2392,15.5014
0.3873,-0.8702,15.2602
0.6136,3.6634,13.1432
0.2070,-1.5105,15.5936
-1.0443,2.2065,14.7792
1.2833,-0.7739,14.9227
-1.1760,1.0689,15.1072
0.6520,-0.8572,15.1534
-1.3504,1.3611,15.0653
-1.5876,-1.0651,16.6959
-1.1848,1.8985,14.8868
-0.5887,2.0696,14.6445
0.3398,-0.8868,15.2859
-0.3294,-1.5227,15.9613
-3.5466,-0.0116,16.7265
-2.4734,0.5503,15.7421
0.1543,-0.8448,15.3506
0.0143,0.8400,14.7882
0.9202,0.7511,14.4415
-0.0191,-1.8325,15.8919
-1.7163,-0.4103,16.1477
1.9147,1.1616,13.5789
1.0481,-0.8186,15.0075
0.4578,-1.9965,15.6343
-0.4747,0.0319,15.2583
0.5504,-1.1611,15.2939
0.3120,0.7706,14.6973
0.7846,-0.3577,14.9411
-0.8168,-0.5674,15.7123
0.0702,2.7248,14.0705
1.0218,0.9900,14.2679
0.7171,-1.1370,15.2194
0.2538,-0.8296,15.3012
-2.3359,-0.8795,17.1773
-0.4396,1.4404,14.7627
0.4749,1.4145,14.3558
0.3730,0.4746,14.7850
1.0471,0.3216,14.5862
1.6204,-0.9175,14.8751
-0.1724,0.5299,14.9635
-2.2467,-1.4661,18.0066
1.2946,-1.2102,15.0473
-2.1386,-2.8084,20.3044
1.0469,-0.7145,14.9751
0.7793,-1.9547,15.4435
2.0169,0.7103,13.8957
0.5703,-0.5381,15.0760
0.0986,1.0234,14.6899
0.8605,0.6001,14.5386
-3.2299,0.0495,16.5121
1.0757,0.8066,14.3383
-0.1459,0.4678,14.9759
1.1560,-1.0650,15.0480
0.0721,0.5055,14.8848
0.1363,-1.5143,15.6371
0.2803,0.0310,14.9793
2.1508,-0.7883,14.7027
-0.3888,-1.7641,16.1593
-0.0162,1.0585,14.7236
-0.8253,1.1107,14.9902
0.6697,1.7914,14.0496
1.1493,1.3046,14.0061
1.9366,1.0285,13.6811
-0.0953,-0.0445,15.1434
1.8687,1.4781,13.3201
-2.2152,1.6702,15.1655
1.7977,1.2752,13.5649
0.7458,-0.0507,14.8452
-1.7375,0.6005,15.4643
0.9143,0.8133,14.4140
0.3229,1.1582,14.5412
2.1095,1.5947,12.9812
-0.8251,-0.5289,15.6942
-1.2180,-1.1952,16.4792
0.4841,-0.1365,14.9668
-3.4648,1.6308,15.3556
-0.1961,3.7006,13.9980
0.5636,-1.4076,15.3715
-1.4962,1.7824,14.9924
-0.6439,0.0379,15.3224
1.2657,-0.1559,14.7085
-1.0511,0.0260,15.4972
0.8347,-1.5225,15.2912
-1.1003,0.3927,15.3406
2.3894,0.9033,13.4977
0.9515,0.9194,14.3423
2.2433,-1.4831,14.8952
1.9062,-0.4804,14.6438
2.0463,-0.3448,14.5436
-0.9157,2.3954,14.6962
0.4521,-1.1114,15.3186
1.2485,1.0203,14.1227
-1.7953,0.6256,15.4707
0.8229,-0.8370,15.0867
0.7699,-0.9181,15.1308
0.0840,-1.7076,15.7575
-0.5429,1.6543,14.7389
0.6653,-0.4459,15.0116
1.4612,-0.1081,14.6230
-1.0405,-2.1264,17.2012
0.3084,0.5874,14.7675
1.1078,-0.3271,14.8248
1.6458,1.2080,13.7332
0.3215,0.1882,14.9084
-2.2743,0.1813,15.9439
-0.4406,0.7497,14.9812
0.6753,0.1305,14.8028
-1.2664,0.2234,15.4848
0.9814,1.1353,14.2104
-1.1755,-0.0025,15.5673
2.6122,-2.2419,14.9837
1.5323,1.8625,13.2728
0.1405,-1.3024,15.5437
0.1115,1.4003,14.5458
-2.9863,0.6269,15.8481
-0.0567,-1.9552,15.9846
-0.1340,-1.4503,15.7800
1.4166,-0.9140,14.9283
1.0389,0.2123,14.6368
0.6620,2.4902,13.6722
-0.5800,-2.7953,17.1240
1.9338,-0.3485,14.5787
-1.8702,-0.2748,16.1235
0.7640,-0.6266,15.0385
1.6243,0.7663,14.0734
1.6604,-1.9584,15.1206
-0.5338,-0.5456,15.5481
-1.1003,-0.7143,15.9850
-0.0716,1.0733,14.7403
1.3789,-0.6115,14.8419
3.0024,-0.6274,14.4424
0.6054,3.2142,13.3527
-1.1628,1.3277,15.0248
3.2019,-0.4481,14.2947
0.2153,-2.3469,15.9481
0.1374,0.0163,15.0358
-0.5795,0.1823,15.2371
-0.9132,-0.1125,15.5079
-1.1779,0.3800,15.3746
-1.3371,-0.7893,16.2139
-0.1717,0.4516,14.9907
1.0819,-1.1818,15.1047
1.0745,3.0931,12.8251
-0.6834,1.3859,14.8639
0.5439,-1.0838,15.2704
-0.3773,-1.7787,16.1583
-0.1372,0.5601,14.9406
-0.7771,-0.3673,15.5778
-0.5653,1.8808,14.6851
-0.2474,2.8325,14.2594
-0.5672,-0.5697,15.5778
-1.6297,0.2236,15.6336
0.9689,0.4817,14.5461
-0.3713,0.0315,15.2186
0.6956,-1.9400,15.4811
-1.3365,-0.2901,15.8262
-0.6790,-1.4819,16.2250
0.6605,0.0817,14.8263
1.1690,-0.4963,14.8652
-0.0519,-0.2494,15.2046
0.9200,0.7035,14.4644
0.0254,-0.1598,15.1411
1.4548,1.9704,13.2553
1.5729,0.4204,14.3152
0.0165,-1.7069,15.8039
-1.2733,1.3593,15.0457
-1.8769,1.2235,15.2374
-0.3743,-0.3031,15.3591
-0.8075,-0.9263,15.9341
1.1081,-1.7223,15.2409
-1.9216,1.8274,15.0720
0.6942,0.2167,14.7632
-0.8960,-0.2029,15.5475
-0.8819,-0.2362,15.5586
-0.0535,0.7128,14.8577
1.3537,0.0114,14.6082
-1.6319,1.4769,15.1013
-0.1485,-1.1738,15.6506
0.4482,-0.8435,15.2263
0.9497,-0.4486,14.9181
0.5037,0.0919,14.8782
0.3071,-0.0372,14.9941
-1.2829,0.1985,15.5044
0.7042,-0.1692,14.9022
1.6821,-0.2663,14.6194
-1.4489,-0.6935,16.2137
0.6178,-1.5639,15.3986
-1.5772,0.1486,15.6570
0.4550,1.9691,14.1099
1.9502,-1.8323,15.0275
-0.1517,1.9412,14.4824
-1.4017,-1.5642,17.0587
-1.6510,-1.0029,16.6872
-1.8646,0.0471,15.8579
-0.0771,-1.9016,15.9731
-1.2010,-1.2990,16.5611
1.7156,-0.3766,14.6559
0.8546,-1.9730,15.4126
0.5614,-0.1063,14.9292
0.7325,-1.0649,15.1908
0.0636,1.4406,14.5532
-1.9945,1.9176,15.0650
1.6481,1.2688,13.6824
-0.3519,-1.8591,16.1863
-1.6892,0.8592,15.3297
-0.3300,-1.0427,15.6931
-1.4021,-0.2697,15.8482
0.3260,1.0227,14.5938
1.2622,-1.3631,15.0978
-1.2459,0.9672,15.1613
0.1826,-0.9956,15.3970
-1.7080,0.0232,15.7996
0.3250,-1.1104,15.3749
-0.5532,3.1664,14.3665
0.2189,0.4199,14.8620
0.2243,0.7033,14.7569
0.8981,0.5888,14.5275
-2.9458,-0.9343,17.8484
-0.3978,0.5433,15.0374
0.5273,1.0065,14.5092
-1.5380,0.7306,15.3395
-1.9623,-0.1802,16.0936
-0.5670,-0.5661,15.5758
-0.0881,-1.3381,15.6939
-0.8689,0.2207,15.3305
1.8850,3.7286,10.9577
0.2107,-1.7429,15.6894
0.1342,-1.4952,15.6300
-1.0257,-0.5638,15.8321
2.1390,0.1397,14.2457
-1.7444,-0.9798,16.7482
0.6699,-0.5799,15.0552
0.3415,0.8939,14.6377
0.4410,-0.8080,15.2167
1.4593,-0.3539,14.7245
-1.0208,0.9016,15.1170
0.7122,0.9244,14.4582
1.6975,0.4373,14.2487
1.2112,-0.8608,14.9708
0.8842,0.2366,14.6849
1.3574,-0.5795,14.8372
-1.3592,-1.4041,16.8316
-0.4902,-0.6873,15.5982
-0.0756,0.5500,14.9222
0.2820,-0.5592,15.1902
0.5768,0.3938,14.7386
-0.0757,-0.6758,15.3863
0.3006,0.4530,14.8200
-0.3076,2.2560,14.4632
-1.8722,-1.9440,18.2440
-1.3088,0.5791,15.3314
-0.5068,1.2805,14.8349
1.6251,-1.8436,15.1070
-1.0607,0.6632,15.2156
2.3689,-1.3434,14.8370
0.6025,-2.4142,15.6871
-1.0887,3.0443,14.6455
-0.2305,-0.8369,15.5342
-1.2607,-1.8635,17.2209
-2.4513,-1.7947,18.9186
-0.4832,0.0723,15.2451
0.3219,-1.5304,15.5367
0.2612,-0.2534,15.0878
0.9161,0.4432,14.5851
-1.9953,1.0375,15.3376
2.4806,0.2753,14.0094
0.1192,1.1048,14.6518
-1.2980,-1.8692,17.2780
0.6475,-0.0898,14.8934
-1.2871,0.9812,15.1683
-1.2395,0.1735,15.4998
1.0964,-0.4352,14.8667
-1.2080,-1.4822,16.7484
-0.8194,0.5550,15.1768
-0.5487,-0.4999,15.5325
1.5091,2.3318,12.8726
0.1224,-0.1753,15.1106
0.1748,-0.8676,15.3504
-0.4299,0.5014,15.0633
-2.1490,-0.7033,16.7751
-1.2910,-0.3654,15.8529
-2.6638,2.3746,15.0725
0.0799,-0.9924,15.4451
-0.3323,0.3182,15.0951
0.8370,2.3984,13.5579
-1.4206,2.9905,14.7650
-0.1724,-0.6301,15.4114
-0.6864,0.9546,14.9952
-1.3490,-0.0764,15.6920
-0.2595,0.2606,15.0902
-1.5434,-1.0034,16.5888
0.5556,-1.9072,15.5455
2.3192,-0.1520,14.3583
0.6401,-0.4696,15.0283
-1.4138,-0.6042,16.1124
-0.4237,-1.0429,15.7513
0.5675,0.3264,14.7680
0.1722,-2.3259,15.9747
0.8884,2.2696,13.5892
-1.5678,-0.0251,15.7650
-1.6377,1.4333,15.1150
-1.5052,-0.6151,16.1854
-1.2494,-1.0621,16.3846
0.0809,-0.2727,15.1621
0.0192,2.7802,14.0892
-2.0638,0.5947,15.5762
0.5698,0.8855,14.5416
1.2258,-1.0454,15.0213
-1.4935,-0.2463,15.8820
2.0530,-1.4376,14.9203
-1.0581,-0.9648,16.1455
-0.1761,0.0061,15.1545
-0.3239,0.3098,15.0952
0.6403,-1.0100,15.2078
-0.3389,-0.3361,15.3582
-3.5286,4.0680,14.9898
-2.6455,0.6901,15.7010
1.7929,0.0277,14.4418
-0.1762,-2.1150,16.1776
1.2340,0.5872,14.3780
1.1100,-0.9693,15.0341
1.0636,0.5326,14.4820
-0.0813,2.0730,14.4009
-0.0179,3.3022,13.9489
0.9513,1.4502,14.0483
-1.0504,-1.8203,16.9050
1.1572,0.0319,14.6694
0.7322,-0.3551,14.9578
1.8836,0.7946,13.9060
-1.0390,0.7853,15.1633
2.5703,2.1690,11.7183
0.3722,0.1377,14.9085
3.6405,0.9672,12.6541
0.7231,-1.3215,15.2752
-1.4507,-0.7254,16.2433
-1.9147,-0.3911,16.2591
-0.1818,1.6509,14.5923
-0.4730,0.9552,14.9246
0.1275,-1.5266,15.6478
0.4542,-0.6317,15.1503
1.0436,-0.2216,14.8072
-0.4607,0.6695,15.0152
0.0411,0.8904,14.7602
0.5188,-0.8839,15.2126
0.2113,0.1737,14.9530
3.6719,-0.5455,14.2657
-0.9022,-0.9313,16.0043
-1.3247,-0.1457,15.7238
0.8136,1.9049,13.8786
-0.2278,-0.9479,15.5860
2.1421,-0.2127,14.4487
2.4339,0.5039,13.8441
-0.8328,-0.9779,15.9872
-0.0115,-0.0094,15.0993
-1.5477,-0.6533,16.2500
-0.9582,-2.2582,17.2163
-0.4750,1.2359,14.8373
-3.1443,-1.4455,19.1429
-0.9589,0.1409,15.4020
-0.0908,-2.5354,16.3285
1.3101,-4.2014,15.5857
1.5081,2.2580,12.9414
-0.3205,-0.7396,15.5346
1.4064,1.0909,13.9808
-0.0891,0.8309,14.8300
-1.2284,-1.0361,16.3433
0.3349,0.8903,14.6419
-0.2701,-1.1777,15.7272
-1.0217,-0.9504,16.1064
-3.5580,-2.3103,22.1199
0.5528,-0.7522,15.1549
-1.0782,0.6953,15.2090
-1.7077,0.9895,15.2819
1.1334,-0.2885,14.8025
-0.8134,1.2767,14.9370
-1.6811,-1.0688,16.7901
0.6218,0.2276,14.7856
2.0534,1.6889,12.9308
-0.3664,0.4337,15.0653
-0.7610,-0.3654,15.5687
0.3950,1.2989,14.4483
0.2169,-0.9044,15.3458
-2.8718,0.9443,15.5992
0.7555,2.5720,13.5343
-1.4158,1.3248,15.0927
0.7184,0.9759,14.4314
-1.0396,0.2341,15.3901
-3.0016,-0.1343,16.6326
0.0387,-0.4088,15.2300
-1.5071,-2.0559,17.8189
-2.6266,-0.3981,16.7470
0.6456,-1.1391,15.2479
1.6609,-2.6545,15.2399
0.9260,-0.2197,14.8455
1.1927,-1.7645,15.2213
-0.3009,-1.9631,16.2041
-0.9323,0.4883,15.2412
0.4767,0.1447,14.8686
-0.8704,1.3471,14.9344
1.1338,0.6552,14.3892
1.6199,0.2048,14.4145
-0.5385,0.3531,15.1555
0.0350,1.3646,14.5938
-0.1855,1.5516,14.6264
-0.4347,1.3704,14.7820
-1.3554,0.1803,15.5440
1.6571,0.4923,14.2338
-0.3245,1.0188,14.8526
0.4733,-2.5732,15.8327
0.7545,-0.9132,15.1346
1.3175,-1.4322,15.0990
2.3737,-0.8046,14.6586
-2.2574,1.9684,15.0980
-1.9378,1.3679,15.2023
1.2543,0.5238,14.4019
0.0109,2.3361,14.2533
-1.0989,0.7934,15.1790
-0.5627,0.6502,15.0563
0.0256,0.7695,14.8087
0.2351,-0.7904,15.2945
-1.6990,-0.2547,16.0052
0.9005,0.4652,14.5818
0.3104,-1.6384,15.5857
0.4364,-0.9191,15.2575
1.5604,-1.3873,15.0203
-0.3352,1.2044,14.7970
0.2031,0.2577,14.9258
-2.2931,0.6821,15.5987
0.8580,0.9636,14.3676
0.7438,-0.1384,14.8777
-0.5402,-0.4863,15.5214
0.7010,0.0972,14.8061
2.3632,0.5934,13.8033
-0.6877,1.5744,14.8127
-1.0849,-0.8577,16.0820
-0.6830,0.3265,15.2175
0.5192,-0.1328,14.9533
-1.3745,-3.6020,19.4814
1.1781,-1.7875,15.2321
0.0268,-0.9186,15.4402
-1.2937,-0.0980,15.6785
0.9503,-0.7897,15.0295
-0.4353,0.5413,15.0510
-0.0623,0.6577,14.8800
-1.9901,0.6986,15.4952
-0.3346,-0.6946,15.5202
1.2048,1.5378,13.8116
-2.5211,0.8127,15.5881
-1.2476,0.9322,15.1740
2.7850,-0.1078,14.1796
-1.7182,-1.6323,17.5496
0.0696,-1.2347,15.5536
-1.2221,1.6407,14.9575
-1.2680,0.7509,15.2474
1.1928,0.2308,14.5699
0.5936,0.1348,14.8305
0.0129,0.9231,14.7596
-0.3536,1.2323,14.7949
-1.5708,0.5371,15.4396
-0.9477,-0.7346,15.8982
-1.3959,-2.0818,17.6780
-0.3187,0.5706,15.0005
-0.3487,2.0972,14.5305
1.2333,-0.5546,14.8656
0.6908,-0.0447,14.8621
0.0397,-1.8381,15.8505
-0.0751,-0.4465,15.2915
-0.3321,2.2790,14.4691
1.2579,0.7949,14.2518
0.2984,-0.4952,15.1607
1.4367,-1.1158,14.9814
-1.1430,0.8739,15.1636
0.1131,-1.2002,15.5153
-2.5465,-1.0177,17.6002
-0.6031,1.0951,14.9240
0.7006,0.4284,14.6773
-0.6251,0.4734,15.1409
-2.5495,-1.3569,18.2047
-0.6581,-0.7819,15.7464
0.5292,-1.9221,15.5655
2.0278,0.7096,13.8901
0.1191,-0.6086,15.2740
-0.2005,-1.1333,15.6617
0.7991,-3.1638,15.7654
-1.5281,-0.6026,16.1906
-0.3390,1.2927,14.7706
0.3389,0.6138,14.7459
-0.1113,0.8834,14.8202
-1.4447,-0.7838,16.2914
-1.2814,-0.6518,16.0603
0.9164,1.1637,14.2321
1.0345,0.6756,14.4252
0.7725,0.4317,14.6477
-0.1157,-0.1995,15.2103
-1.6267,-0.9925,16.6533
-0.9662,-0.6276,15.8381
0.6546,0.7089,14.5796
2.5793,-0.4724,14.4593
0.5996,-0.6918,15.1175
1.6992,0.5363,14.1860
0.8384,-0.4621,14.9589
-0.3356,0.1507,15.1588
1.0717,-0.0947,14.7498
0.0212,-0.8819,15.4275
-0.9428,0.1178,15.4065
0.1934,-0.3206,15.1372
0.9917,-2.0945,15.3827
-0.2325,1.0311,14.8153
1.1486,1.5654,13.8353
-0.4535,0.8356,14.9570
-2.0471,1.4977,15.1843
0.5282,1.8914,14.0970
1.5589,-0.4444,14.7293
0.4580,3.2083,13.5214
0.0378,-0.1558,15.1350
-1.0092,-2.1837,17.2152
0.3152,2.7650,13.8541
-1.2486,-1.3051,16.6141
-0.0830,0.6110,14.9036
-0.2760,0.3228,15.0734
1.6485,-0.6934,14.7946
-0.6232,0.0227,15.3208
0.8045,0.4782,14.6153
-1.1607,2.9450,14.6871
1.2633,0.1784,14.5666
1.7073,0.5104,14.1986
0.9451,3.7772,12.6207
-1.1411,-0.3760,15.7754
-1.5807,1.6735,15.0378
0.0805,-0.9047,15.4086
0.4464,0.7801,14.6385
-2.0881,0.6004,15.5810
-1.6514,1.6011,15.0721
0.6862,-0.9121,15.1588
-0.0869,-1.0077,15.5374
0.4380,-3.0133,16.0157
-0.3412,1.6393,14.6643
0.7457,1.4712,14.1695
-1.5953,-0.2003,15.9042
1.7651,-0.3714,14.6389
-0.3722,-0.5338,15.4625
-0.9964,-0.5658,15.8158
-3.3873,-1.0794,18.5600
0.6237,-1.0730,15.2349
3.2128,-1.0624,14.6103
0.3259,0.3354,14.8536
-0.5046,0.7774,14.9935
-0.6228,-2.7253,17.1344
1.5548,-2.3106,15.2166
1.5016,-1.2340,14.9962
2.9162,0.0647,14.0062
-1.7777,-0.3529,16.1359
0.0753,1.9011,14.3759
-0.8787,-0.1105,15.4913
0.9401,-1.3429,15.1988
-1.5332,-1.3155,16.9222
-1.4828,-0.6791,16.2258
-0.1350,-2.9045,16.5811
-2.0599,-0.5142,16.4856
3.1122,0.0490,13.9520
2.2683,1.9925,12.3345
-0.9252,1.1040,15.0227
-1.5886,-1.8394,17.6515
2.2048,-2.2466,15.0484
-0.5190,-1.2707,15.9515
0.1089,-1.9066,15.8321
3.4679,0.7599,13.0364
-0.8728,-0.5764,15.7498
-1.2010,-1.1215,16.3961
-1.4699,-1.7707,17.3944
-0.4490,-0.4277,15.4492
-1.1243,-2.2061,17.4077
2.3277,-0.8854,14.6992
0.1531,-1.9658,15.8268
0.3585,0.1493,14.9092
1.9467,0.2684,14.2431
-1.0776,1.7079,14.9009
-0.2558,-1.1932,15.7263
-3.5626,0.8936,15.7825
-1.5189,0.3836,15.4992
-1.3536,-1.3083,16.7240
1.4264,1.7471,13.4703
-1.1501,2.7704,14.7106
0.6375,0.9393,14.4869
0.2762,2.5071,13.9973
1.3220,0.0712,14.5931
2.3210,1.1701,13.2679
-1.2574,-1.9225,17.2834
0.2117,0.5921,14.8024
0.3994,1.7310,14.2566
-1.0512,-1.7114,16.7992
-0.0979,0.3998,14.9828
1.7286,-2.0935,15.1281
-0.5108,2.3690,14.5326
1.2318,0.6836,14.3273
-0.7455,-1.5077,16.3047
0.9815,0.3395,14.6042
-0.3353,-0.5888,15.4704
2.4328,-0.7227,14.6121
0.3226,-0.4892,15.1495
-1.1207,-2.2996,17.5042
-0.4595,-1.4976,16.0490
0.6973,0.5988,14.6082
-2.2858,-1.2679,17.7241
-0.8753,2.4093,14.6782
0.4821,0.5640,14.7091
-3.0592,1.2803,15.4547
-1.0754,1.2805,15.0139
0.3848,1.3277,14.4413
0.7994,2.7838,13.3625
0.6348,0.3022,14.7522
-2.3238,0.1920,15.9572
1.0169,-0.1964,14.8067
-0.8933,-1.1968,16.1947
